id;assessmentDate;assessmentRound;assessedBy;approvedBy;documentationScreening;documentationPopulationReduction;documentationGeographicExtent;documentationPopulationSize;documentationQuantitativeAnalysis;scientificName;vernacularName;population;taxonID;scientificNameAuthorship;family;order;speciesGroup;redlistCategory;redlistCategoryCriteria;redlistCategoryUpDownListing;habitat.ecosystems;habitat.overallHabitatTypes;habitat.specificHabitatTypes;habitat.overallSubstrates;habitat.substrates;habitat.diets;habitat.dietsSpecies;habitat.dietsGenera;humidity.min;humidity.max;reaction.min;reaction.max;nutrient.min;nutrient.max;salinity.min;salinity.max;lightCondition.min;lightCondition.max;temperature.min;temperature.max;disturbance.min;disturbance.max;geography.extentOfOccurrence;geography.areaOfOccurrence;geography.numberOfLocations;geography.fragmented;reduction.amount;reduction.timespan;population.matureIndividuals;quantitativeAnalysis;additionalInformation.yearOfFirstRecord;additionalInformation.yearOfMostRecentRecord;additionalInformation.trend;extended.historicNumberOfLocalities;extended.historicTrendDescription;extended.native;extended.geographicExtentCrossesRegion;extended.threats;extended.overallThreats;extended.nationalDistribution;extended.totalDistribution;extended.commentsForUpdownListing;extended.commentsForNomenclature;extended.references;extended.commentsForAdditionalInformation;extended.additionalComments
11223;2018;2019;Peter Wind;Søren Grøntved;Hvid stenurt anses for at være hjemmehørende på Bornholm. Arten er registreret i 411 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Sedum album;Hvid stenurt;National;;L.;Crassulaceae;Saxifragales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Hvid stenurt vokser naturligt i klippeterrænet på Bornholm og er kulturspredt i den øvrige del af Danmark.
11230;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Den er forsvundet fra Falster (Larsen 1989), mens den i det tidligere Storstrøms Amt har haft 9 voksesteder (Faurholdt 2006). Da seksradet stenurt anses for at være indigen i den sydøstlige del af landet er det kun de to fund Bornholm og Ertholmene i AFD (Hartvig 2015) suppleret med de to angivelser af Faurholdt (2006) fra Møn, der indgår i rødlistevurderingen.;;;Sedum sexangulare;Seksradet stenurt;National;;L.;Crassulaceae;Saxifragales;Karplanter;EN;"B1ab; B2ab";;Terrestrisk;Græsland og hede;Tørgræsland;;Bar jord/sand, Grus/små sten, Store sten/klipper;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;;I det tidligere Storstrøms Amt har seksradet stenurt haft 9 ikke navngivne voksesteder mod nu 2 (Faurholdt 2006), mens Løjtnant og Worsøe (1993) omtaler syv fund fra Møn, Falster og Christiansø. På Ertholmene forekommer der én bestand på Frederiksø og muligvis én på Christiansø (Christiansøs Administration 2009). Seksradet stenurt har forekommet på Falster (Larsen 1989).;;False;;;Seksradet stenurt er en arkæofyt og hjemmehørende i alt fald i den sydøstlige del af landet (Pedersen 1964). Arten er registreret i 25 ruder i AFD (Hartvig 2015).;Sekradet stenurt forekommer naturligt fra De britiske Øer og det sydlige Skandinavien over Mellemeuropa til Italien og Nordbalkan (Hultén & Fries 1986).;;;Christiansøs Administration 2009, Faurholdt 2006, Hartvig 2015, Hoff 1941, Hultén & Fries 1986, Larsen 1989, Løjtnant & Worsøe 1977, 1993, Pedersen 1964;Seksradet stenurts tilhørsforhold til den danske flora er omdiskutteret. Hoff (1941) opfatter arten som forvildet fra kirkegårde og haver, hvor den fortsat dyrkes. Pedersen (1964) argumenterer for, at arten er spontan i den sydøstlige del af Danmark. Løjtnant og Worsøe (1977, 1993) anfører, at 7 belæg fra Møn, Falster og Christiansø repræsenterer spontane bestande af arten i Danmark. På den baggrund anses seksradet stenurt for at være indigen i hvert fald i den sydøstlige del af landet.;
11227;2016;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Kortet er suppleret med oplysninger fra udbredelseskortet i BFN's naturdatabase (2011). Det samlede kort viser, at dværgulvefod er gået tilbage I forholdt til udbredelseskortet i TBU-afhandlingen (Wiinstedt 1953) ikke mindst som følge af reduceret habitatkvalitet, ligesom antallet af sporehusbærende individer formodentlig svinger ekstremt.;;;Selaginella selaginoides;Dværgulvefod;National;;(L.) Link;Selaginellaceae;Selaginellales;Karplanter;EN;"B1bc; B2bc";;Terrestrisk;Mose og eng;Fersk natureng, kalkrig, Rigkær, Overgangskær;;Bar jord/sand;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;47;Ifølge Wiinstedt (1953) har dværgulvefod tidligere været registreret på 47 lokaliteter fra Skagen til Esbjerg og til det vestlige Himmerland.;;False;;;Dværgulvefod er en arkæofyt. Arten registreret i 10 ruder i AFD. Arten er overrepræsenteret i Nordvestjylland (Hartvig 2015).;Dværgulvefod findes cirumpolært i den boreale og lavarktiske zone. Mod syd udelukkende alpint (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Wiinstedt 1953;;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Wiinstedt 1053).
11248;2018;2019;Peter Wind;Søren Grøntved;;;I forhold til Egholm (1953) er arten gået signifikant tilbage i det meste af landet i AFD (Hartvig 2015). Samme trend ses også i data fra NOVANA overvågningsprogrammet hvor arten er gået statistisk signifikant tilbage. Seline er registreret på 270 lokaliteter i 141 ruder i AFD (Hartvig 2015). Forekomstareal er beregnet med 2x2 km2 metoden.;;;Selinum carvifolia;Seline;National;;(L.) L.;Apiaceae;Araliales;Karplanter;NT;B2b;;Terrestrisk;Mose og eng, Skov og krat;Fugtig skovlysning, Vådt krat, Fersk natureng, kalkrig, Rigkær;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;;Seline har mistet en del voksesteder i nyere tid på grund af opdyrkning og tilgroning med højtvoksende urter og vedplanter efter græsningsophør.;;False;;;;;;;;Seline vokser hist og her på kalkrige enge på Øerne og i Østjylland. I det øvrige Jylland er den sjælden eller mangler helt (Faurholdt & Schou 2004).;
11233;2018;2019;Peter Wind;Søren Grøntved;Brændeskærm er en hjemmehørende arkæofyt.;Tilbagegangen er anført på baggrund af oplysningerne i brændeskærms statusartikel (Faurholdt et al. 2013).;EOO og AOO er beregnet ved at indsætte punkter for de syv lokaliteter på Amager og lade IUCN programmet GeoCat beregne arealerne. Der forekom i 2013 7 bestande af brændeskærm, alle på Amager (Faurholdt et al. 2013). Der forudses en vedvarende tilbagegang i artens forekomstareal som følge af planerne om at bebygge dens voksesteder på Vestamager.;Bestandsudviklingen for brændeskærm er i tilbagegang.;;Selinum dubium;Brændeskærm;National;;(Schkuhr) Leute;Apiaceae;Araliales;Karplanter;VU;"B1ab; B2ab";;;;;;Fint/groft sand, Muld;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;11;Brændeskærm forekom tidligere med sidste registreringsår i parentes ved Svendborg (1821) på Fyn, Hundige Strand (uden årstal), Hvidovre Strand (1950), Ishøj Strand (1918), Lille Værløse (1869), Valby (1896) og Flaskekroen (1924) på Sjælland, Magleby (1925), Sundbyvester (1990) og Ørestad (1998) på Amager og ved Knudsker på Bornholm (1954) (Faurholdt et al. 2013).;;True;;;Brændeskærm er registreret i 6 ruder i AFD (Hartvig 2015).;Brændeskærm har en boreal,østeuropæisk-vestasiatisk udbredelse. Artens hovedforekomst er det centrale Rusland, og udbredelse når Baikal-området i øst. Mod vest når den Rhin-området. Nordvest- og nordgrænsen for artens naturlige udbredelse går fra Danmark over Öland og Gotland til Baltikum (Egholm 1951, Hultén & Fries 1986).;;Følgende synonymer anvendes i ældre botanisk litteratur: Cnidium dubium (Schkuhr) Thellung og C. venosum Koch (se f.eks. Egholm 1951).;Egholm 1951, Faurholdt et. al. 2013, Hartvig 2015, Hultén & Fries 1986;På Amager Fælled er antallet af delpopulationer af brændeskærm faldet gennem de seneste ca. 20 år, især på grund af tilgroning. I fremtiden forventes urbanisering at presse arten yderligere. Alle bestande vokser på steder, der er ejet af staten eller kommuner, med hvem der er indgået en dialog om bevaring af arten (Faurholdt et al. 2013).;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Egholm 1951).
11258;2018;2019;Peter Wind;Søren Grøntved;Skov-brandbæger er hjemmehørende i Danmark. Arten er registreret i 1118 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang, da arten kan sprede sig til sekundære voksteder.;;;;;Senecio sylvaticus;Skov-brandbæger;National;;L.;Asteraceae;Asterales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Skov-brandbæger spreder sig bl.a. til renafdrevne områder i skove og forstyrrede hedeflader.
11256;2018;2019;Peter Wind;Søren Grøntved;Almindelig brandbæger er hjemmehørende i Danmark. Arten er registreret i 1351 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang, da arten spredes til sekundære voksteder.;;;;;Senecio vulgaris;Almindelig brandbæger;National;;L.;Asteraceae;Asterales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Almindelig brandbæger forekommer i de fleste egne af Danmark.
11259;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT ved at indsætte de ruder, hvor der er registreret bestande i AFD (Hartvig 2015).;Der foreligger ingen opgørelser af bestandsudviklingen af klit-brandbæger.;;Senecio vulgaris var. denticulatus;Klit-brandbæger;National;;(O.F. Müll.) Hyl.;Asteraceae;Asterales;Karplanter;NT;B2a;;Terrestrisk;Græsland og hede, Kyst, By;Ruderat, Sandgræsland, Tørgræsland, Forklit/hvid klit, Strand, sandet;;Bar jord/sand, Fint/groft sand;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;35;Klit-brandbæger er tidligere registreret på Jegindø i Limfjorden, Rågø Sand i Smålandsfarvandet og Hårbølle Strand på Møn samt langs Lollands sydkyst og Den jyske Vestkyst bortset fra i Thy og Hanherred (Pedersen 1961b). På denne strækning er den blevet registreret i AFD, mens ikke langs den øvrige kyststrækning (Hartvig 2015).;;True;;;Klit-brandbæger er en arkæogyt. Den forekommer især i klitter i Vestjylland og på sydkysten af Lolland. Arten er registreret i 12 ruder i AFD. Den er muligvis underrapporteret (Hartvig 2015).;Klit-brandbæger forekommer naturligt i Danmark og Schleswig-Holstein (Pedersen 1961b) samt ved Vesteuropas kyster og i bjergegne i Sydeuropa (Kandereit 1984).;;Synonymer: Senecio vulgaris L. ssp. denticulatus (O.F. Müll.) P.D. Sell, Senecio vulgaris L. var. dunensis Knuth;Hartvig 2015, Kandereit 1984, Pedersen 1961b;;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1961b).
11250;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. I forhold til Pedersen (1961b) er eng-skær gået stærkt tilbage i Danmark i AFD undtagen i Østjylland, hvor den er nyfundet ved Fredericia (Hartvig 2015).;Der foreligger ikke oplysninger om opgørelser af bestandsudvikling for eng-skær, mens der er foretaget nogle bestandsopgørelser. Bestandsantallet svinger fra nogle få til flere hundrede individer.;;Serratula tinctoria;Eng-skær;National;;L.;Asteraceae;Asterales;Karplanter;EN;B2ab;;Terrestrisk;Kyst;Øvre strandeng;;Muld;;;;;;;;;;;;;;;;;;;;;;;;;;;;Decreasing;83;Eng-skær er registreret på omkring 80 lokaliteter med hovedparten på Øerne (Pedersen 1961b). Arten blev nyfundet ved Fredericia i 2004 og genfundet i Kasted Mose ved Århus i 2008. Fundet ved Jersie strand i slutningen af 80'erne og genfundet i 2015 med15-20 blomstrende individer (Søren Grøntved Christiansen, pers med. 2019).;;True;;;Eng-skær forekommer især i den sydøstlige del af Danmark. Eng-skær er registreret i 17 ruder i AFD (Hartvig 2015).;Eng-skær forekommer naturligt i det meste af Europa med de østsvenske forekomster som de nordligste (Hultén & Fries 1986). Artens nordlige udbredelsesgrænse går gennem Danmark (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Pedersen 1961b;;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1961b).
11252;2018;2019;Peter Wind;Søren Grøntved;Hjorterod er hjemmehørende i Danmark. Det er en typisk storebæltsart. I forhold til Egholm (1953) har den stort set samme udbredelse AFD, hvor den dog er nyfundet ved Odder (Hartvig 2015). Hjorterod er registreret på 122 lokaliteter i 31 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Seseli libanotis;Hjorterod;National;;(L.) W.D.J. Koch;Apiaceae;Araliales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Hjorterod optræder i Danmark på dens udbredelsesmæssige nordvestgrænse (Faurholdt 2002).;;True;;;;;;;;;Hjorterod forekommer overvejende langs Storebælts-områdets kyster og den sydvestlige del af Kattegat samt nogle få steder langs Sydlollands-diget. Indlandsforekomster er sjældne med et par steder på Nordvestfyn.
11265;2018;2019;Peter Wind;Søren Grøntved;Blåstjerne er hjemmehørende i Danmark. I forhold til Pedersen (1956) synes arten at være gået tilbage i Danmark i AFD, navnlig i Midthylland, Himmerland, Salling og Nordsjælland (Hartvig 2015). Blåstjerne er registreret i 421 ruder i AFD. Arten er muligvis noget underrapporteret (Hartvig 2015). Den har så mange bestande på landsplan, at en evt. mindre fremtidig tilbagegang ikke er en trussel for arten.;;;Bestandsudviklingen for blåstjerne er i svag tilbagegang.;;Sherardia arvensis;Blåstjerne;National;;L.;Rubiaceae;Gentianales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;Blåstjerne forekommer bl.a. på overdrev, skrænter, brakmarker, havnepladser og ruderater.
11278;2018;2019;Peter Wind;Søren Grøntved;Dag-pragtstjerne er hjemmehørende i Danmark. Arten er registreret i 791 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang, da arten bl.a. etablerer sig i stort antal på braklagte marker.;;;;;Silene dioica;Dag-pragtstjerne;National;;(L.) Clairv.;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Dag-pragtstjerne forekommer i de fleste egne af Danmark bortset fra dele af Nordvest-, Midt-, og Vestjylland. I Nordbornholms klippekyst optræder den afvigende var. crassifolia Fr., som ikke er rødlistevurderet særskilt.
11288;2018;2019;Peter Wind;Søren Grøntved;Aften-pragtstjerne anses her for at være hjemmehørende i Danmark. Arten er registreret i 1213 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Silene latifolia subsp. alba;Aften-pragtstjerne;National;;(Mill.) Greuter & Burdet;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Aften-pragtstjerne forekommer bl.a. på overdrev, strandoverdrev, vejrabatter, i afgrøden på agerjord, langs skovveje og -stier, omkring bebyggelse, på ruderater, havnepladser og jerbaneterræn.
11280;2018;2019;Peter Wind;Søren Grøntved;Nikkende limurt er hjemmehørende i Danmark. Arten er registreret på 461 lokaliteter i 189 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Silene nutans;Nikkende limurt;National;;L.;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Nikkende limurt er udbredt på bl.a. strandoverdrev, tørskrænter og kalkholdige overdrev omkring Roskilde Fjord, Odsherred, det sydlige Djursland, Samsø, Hindsholm, Møn, Stevns Klint og Bornholm. Den forekommer spredt i de nordjyske kalkområder, mens den er sjælden eller manglende i de øvrige landsdele.
11289;2018;2019;Peter Wind;Søren Grøntved;;;Klit-limurt er hjemmehørende i Danmark. Arten er registreret på 80 lokaliteter i 22 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil jf. AFD.;;;Silene otites;Klit-limurt;National;;(L.) Wibel;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Nordgrænsen for klit-limurts naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Klit-limurt forekommer i kalkrige klitter på Jyllands Vestkyst fra Svinkløv til Bulbjerg og fra Skallingen til Rømø.
11294;2018;2019;Peter Wind;Søren Grøntved;;;I forhold til Pedersen (1956) er arten ikke genfundet i Nordøstjylland og Norddjursland samt på Læsø og Anholt i AFD (Hartvig 2015). I NOVANA hbaitatovervågningen går arten statistisk signifikant tilbage. Strand-limurt er registreret på 40 lokaliteter i 19 ruder i AFD (Hartvig 2015). Forekomstareal er beregnet med 2x2 km metoden.;;;Silene uniflora;Strand-limurt;National;;Roth;Caryophyllaceae;Caryophyllales;Karplanter;NT;B2b;;Terrestrisk;Kyst;Strand, stenet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;Strand-limurt vokser på stende strandvolde især i de midterste og vestlige Limfjordsegne. Arten forekommer endvidere ved Bulbjerg, på Hirsholmene, Sydvestfyn og Hesselø (Hartvig 2015).;
11290;2018;2019;Peter Wind;Søren Grøntved;Klæbrig limurt er hjemmehørende i Danmark. I forhold til Pedersen (1956) er arten gået tilbage på landsbasis i AFD, mens det ser ud til, at der sker en stadig spredning langs kysterne (Hartvig 2015). Klæbrig limurt er registreret på 41 lokaliteter i 15 ruder i AFD (Hartvig 2015). Ifølge Faurholdt (2006) optræder den flere steder langs Lollandsdiget i tusindtallige bestande, mens bestanden på Hjarnø omfattede mindst 500 planter i 2005 (Petersen 1996-2010). Bestandsudvikling: Stabil eller måske i svag fremgang.;;;;;Silene viscosa;Klæbrig limurt;National;;(L.) Pers.;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Klæbrig limurt er registreret fra Julsminde, Hjarnø, Føns Strand, Hoffmansgave, Fynshoved, Urehoved, Lollands sydkyst, Ægholm nord for Ulvshale, Enø, Musholm, Tuse Næs, Oksholm i Issefjord og Lynæs. Hertil kommer nogle indslæbte forekomster. Bestanden ved Julsminde og Holbæk blev allerede anset for forsvundne i 1950'erne (Pedersen 1959). Nordvestgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Klæbrig limurt vokser i det mest sommervarme og nedbørsfattige område af Danmark. Arten forekommer nu på Hjarnø, Enebærodde, Fyns Hoved, Omø, Lollands sydkyst og ved Sejrøbugten (Hartvig 2015).
11296;2018;2019;Peter Wind;Søren Grøntved;Blæresmælde er hjemmehørende i Danmark. Arten er registreret i 1086 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang, da arten har spredt sig langs veje i Vestjylland.;;;;;Silene vulgaris;Blæresmælde;National;;(Moench) Garcke;Caryophyllaceae;Caryophyllales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Blæresmælde forekommer i de fleste egne af Danmark.
11300;2018;2019;Peter Wind;Søren Grøntved;Rank vejsennep er hjemmehørende i Danmark. Arten er registreret i 1304 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Sisymbrium officinale;Rank vejsennep;National;;(L.) Scop.;Brassicaceae;Capparales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Rank vejsennep forekommer bl.a. på skrænter, overdrev, vejrabatter, dyrkede arealer, langs skovveje og -stier, omkring bebyggelse, på jorddynger, ruderater, jernbaneterræn og havnepladser.
11314;2018;2019;Peter Wind;Søren Grøntved;Bredbladet mærke er hjemmehørende i Danmark. I forhold til Egholm (1951) har arten samme udbredelse i AFD, men forekomsten af dens lokaliteter er anderledes (Hartvig 2015). Bredbladet mærke er registreret i 466 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Sium latifolium;Bredbladet mærke;National;;L.;Apiaceae;Araliales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;Danmark ligger sammen med De britiske Øer og Sydsverige på bredbladet mærkes nordlige udbredelsesgrænse.;;True;;;;;;;;;Bredbladet mærke er almindelig i den østlige del af Danmark. Artens hyppighed aftager mod vest, og i Midt- og Vestjylland findes den hist og her og mangler i store dele af det sydlige Østjylland fra Århus til den dansk-tyske grænse (Hartvig 2015).
11323;2018;2019;Peter Wind;Søren Grøntved;Bittersød natskygge er hjemmehørende i Danmark. Arten er registreret i 1299 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Solanum dulcamara;Bittersød natskygge;National;;L.;Solanaceae;Solanales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Bittersød natskygge er almindelig i det meste af Østdanmark og sjælden i Vestjylland.
